task_id	specimen_id	source_row	image_path	occurrenceID	DOI	jpegURL	jsonURL	all750_idx0
82	E00713766	83	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0083_E00713766.jpg	http://data.rbge.org.uk/herb/E00713766	http://dx.doi.org/10.5281/zenodo.1484229	https://zenodo.org/record/1484229/files/E00713766.jpg	https://zenodo.org/record/1484229/files/E00713766.json	82
83	E00211120	84	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0084_E00211120.jpg	http://data.rbge.org.uk/herb/E00211120	http://dx.doi.org/10.5281/zenodo.1483858	https://zenodo.org/record/1483858/files/E00211120.jpg	https://zenodo.org/record/1483858/files/E00211120.json	83
84	BM001003960	85	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0085_BM001003960.jpg	b27816d5-0e2a-411a-bea4-1dcff82e8794	http://dx.doi.org/10.5281/zenodo.1480562	https://zenodo.org/record/1480562/files/BM001003960.jpg	https://zenodo.org/record/1480562/files/BM001003960.json	84
85	BM000954657	86	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0086_BM000954657.jpg	e4d01e3c-a30b-4fbd-bee3-b9aff0881af7	http://dx.doi.org/10.5281/zenodo.1480542	https://zenodo.org/record/1480542/files/BM000954657.jpg	https://zenodo.org/record/1480542/files/BM000954657.json	85
86	BM000625315	87	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0087_BM000625315.jpg	6ec8f899-e55b-460e-bedb-d1d3e325e653	http://dx.doi.org/10.5281/zenodo.1480304	https://zenodo.org/record/1480304/files/BM000625315.jpg	https://zenodo.org/record/1480304/files/BM000625315.json	86
87	E00189317	88	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0088_E00189317.jpg	http://data.rbge.org.uk/herb/E00189317	http://dx.doi.org/10.5281/zenodo.1483808	https://zenodo.org/record/1483808/files/E00189317.jpg	https://zenodo.org/record/1483808/files/E00189317.json	87
88	E00713940	89	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0089_E00713940.jpg	http://data.rbge.org.uk/herb/E00713940	http://dx.doi.org/10.5281/zenodo.1484231	https://zenodo.org/record/1484231/files/E00713940.jpg	https://zenodo.org/record/1484231/files/E00713940.json	88
89	E00714013	90	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0090_E00714013.jpg	http://data.rbge.org.uk/herb/E00714013	http://dx.doi.org/10.5281/zenodo.1484237	https://zenodo.org/record/1484237/files/E00714013.jpg	https://zenodo.org/record/1484237/files/E00714013.json	89
90	E00327881	91	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0091_E00327881.jpg	http://data.rbge.org.uk/herb/E00327881	http://dx.doi.org/10.5281/zenodo.1483943	https://zenodo.org/record/1483943/files/E00327881.jpg	https://zenodo.org/record/1483943/files/E00327881.json	90
91	L.2489324	92	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0092_L.2489324.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.2489324	http://dx.doi.org/10.5281/zenodo.1486924	https://zenodo.org/record/1486924/files/L.2489324.jpg	https://zenodo.org/record/1486924/files/L.2489324.json	91
92	K000839121	93	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0093_K000839121.jpg	http://specimens.kew.org/herbarium/K000839121	http://dx.doi.org/10.5281/zenodo.1486033	https://zenodo.org/record/1486033/files/K000839121.jpg	https://zenodo.org/record/1486033/files/K000839121.json	92
93	K000056711	94	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0094_K000056711.jpg	http://specimens.kew.org/herbarium/K000056711	http://dx.doi.org/10.5281/zenodo.1485745	https://zenodo.org/record/1485745/files/K000056711.jpg	https://zenodo.org/record/1485745/files/K000056711.json	93
94	K001139700	95	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0095_K001139700.jpg	http://specimens.kew.org/herbarium/K001139700	http://dx.doi.org/10.5281/zenodo.1486660	https://zenodo.org/record/1486660/files/K001139700.jpg	https://zenodo.org/record/1486660/files/K001139700.json	94
95	E00423191	96	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0096_E00423191.jpg	http://data.rbge.org.uk/herb/E00423191	http://dx.doi.org/10.5281/zenodo.1484048	https://zenodo.org/record/1484048/files/E00423191.jpg	https://zenodo.org/record/1484048/files/E00423191.json	95
96	BM000937599	97	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0097_BM000937599.jpg	3d5c3628-13e7-49d0-bc0a-e724affa905b	http://dx.doi.org/10.5281/zenodo.1480489	https://zenodo.org/record/1480489/files/BM000937599.jpg	https://zenodo.org/record/1480489/files/BM000937599.json	96
97	BM001003037	98	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0098_BM001003037.jpg	92d3f086-bc95-42f6-8d90-610567c4655e	http://dx.doi.org/10.5281/zenodo.1480560	https://zenodo.org/record/1480560/files/BM001003037.jpg	https://zenodo.org/record/1480560/files/BM001003037.json	97
98	BR0000008245434	99	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0099_BR0000008245434.jpg	http://www.botanicalcollections.be/specimen/BR0000008245434	http://dx.doi.org/10.5281/zenodo.1480983	https://zenodo.org/record/1480983/files/BR0000008245434.jpg	https://zenodo.org/record/1480983/files/BR0000008245434.json	98
99	K000879910	100	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0100_K000879910.jpg	http://specimens.kew.org/herbarium/K000879910	http://dx.doi.org/10.5281/zenodo.1486420	https://zenodo.org/record/1486420/files/K000879910.jpg	https://zenodo.org/record/1486420/files/K000879910.json	99
100	BM000953729	101	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0101_BM000953729.jpg	a1584e73-9304-426d-83ae-2842c96e18d6	http://dx.doi.org/10.5281/zenodo.1480538	https://zenodo.org/record/1480538/files/BM000953729.jpg	https://zenodo.org/record/1480538/files/BM000953729.json	100
101	BM001035803	102	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0102_BM001035803.jpg	f4017dcc-99d5-40bf-b84c-f2d40a144db2	http://dx.doi.org/10.5281/zenodo.1480569	https://zenodo.org/record/1480569/files/BM001035803.jpg	https://zenodo.org/record/1480569/files/BM001035803.json	101
102	K001135546	103	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0103_K001135546.jpg	http://specimens.kew.org/herbarium/K001135546	http://dx.doi.org/10.5281/zenodo.1486648	https://zenodo.org/record/1486648/files/K001135546.jpg	https://zenodo.org/record/1486648/files/K001135546.json	102
103	E00209175	104	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0104_E00209175.jpg	http://data.rbge.org.uk/herb/E00209175	http://dx.doi.org/10.5281/zenodo.1483842	https://zenodo.org/record/1483842/files/E00209175.jpg	https://zenodo.org/record/1483842/files/E00209175.json	103
104	E00209332	105	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0105_E00209332.jpg	http://data.rbge.org.uk/herb/E00209332	http://dx.doi.org/10.5281/zenodo.1483854	https://zenodo.org/record/1483854/files/E00209332.jpg	https://zenodo.org/record/1483854/files/E00209332.json	104
105	BM000551636	106	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0106_BM000551636.jpg	25d3ca93-f0cc-476a-9962-f7577c319f28	http://dx.doi.org/10.5281/zenodo.1480286	https://zenodo.org/record/1480286/files/BM000551636.jpg	https://zenodo.org/record/1480286/files/BM000551636.json	105
106	E00015443	107	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0107_E00015443.jpg	http://data.rbge.org.uk/herb/E00015443	http://dx.doi.org/10.5281/zenodo.1483547	https://zenodo.org/record/1483547/files/E00015443.jpg	https://zenodo.org/record/1483547/files/E00015443.json	106
107	E00015458	108	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0108_E00015458.jpg	http://data.rbge.org.uk/herb/E00015458	http://dx.doi.org/10.5281/zenodo.1483551	https://zenodo.org/record/1483551/files/E00015458.jpg	https://zenodo.org/record/1483551/files/E00015458.json	107
108	E00413597	109	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0109_E00413597.jpg	http://data.rbge.org.uk/herb/E00413597	http://dx.doi.org/10.5281/zenodo.1484028	https://zenodo.org/record/1484028/files/E00413597.jpg	https://zenodo.org/record/1484028/files/E00413597.json	108
109	E00020889	110	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0110_E00020889.jpg	http://data.rbge.org.uk/herb/E00020889	http://dx.doi.org/10.5281/zenodo.1483565	https://zenodo.org/record/1483565/files/E00020889.jpg	https://zenodo.org/record/1483565/files/E00020889.json	109
110	K000772682	111	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0111_K000772682.jpg	http://specimens.kew.org/herbarium/K000772682	http://dx.doi.org/10.5281/zenodo.1485945	https://zenodo.org/record/1485945/files/K000772682.jpg	https://zenodo.org/record/1485945/files/K000772682.json	110
111	L.1785984	112	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0112_L.1785984.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.1785984	http://dx.doi.org/10.5281/zenodo.1486856	https://zenodo.org/record/1486856/files/L.1785984.jpg	https://zenodo.org/record/1486856/files/L.1785984.json	111
112	E00016304	113	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0113_E00016304.jpg	http://data.rbge.org.uk/herb/E00016304	http://dx.doi.org/10.5281/zenodo.1483555	https://zenodo.org/record/1483555/files/E00016304.jpg	https://zenodo.org/record/1483555/files/E00016304.json	112
113	K000790215	114	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0114_K000790215.jpg	http://specimens.kew.org/herbarium/K000790215	http://dx.doi.org/10.5281/zenodo.1485981	https://zenodo.org/record/1485981/files/K000790215.jpg	https://zenodo.org/record/1485981/files/K000790215.json	113
114	K000790247	115	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0115_K000790247.jpg	http://specimens.kew.org/herbarium/K000790247	http://dx.doi.org/10.5281/zenodo.1485985	https://zenodo.org/record/1485985/files/K000790247.jpg	https://zenodo.org/record/1485985/files/K000790247.json	114
115	E00432481	116	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0116_E00432481.jpg	http://data.rbge.org.uk/herb/E00432481	http://dx.doi.org/10.5281/zenodo.1484074	https://zenodo.org/record/1484074/files/E00432481.jpg	https://zenodo.org/record/1484074/files/E00432481.json	115
116	E00414415	117	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0117_E00414415.jpg	http://data.rbge.org.uk/herb/E00414415	http://dx.doi.org/10.5281/zenodo.1484034	https://zenodo.org/record/1484034/files/E00414415.jpg	https://zenodo.org/record/1484034/files/E00414415.json	116
117	L.1374725	118	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0118_L.1374725.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.1374725	http://dx.doi.org/10.5281/zenodo.1486826	https://zenodo.org/record/1486826/files/L.1374725.jpg	https://zenodo.org/record/1486826/files/L.1374725.json	117
118	E00062569	119	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0119_E00062569.jpg	http://data.rbge.org.uk/herb/E00062569	http://dx.doi.org/10.5281/zenodo.1483621	https://zenodo.org/record/1483621/files/E00062569.jpg	https://zenodo.org/record/1483621/files/E00062569.json	118
119	E00062538	120	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0120_E00062538.jpg	http://data.rbge.org.uk/herb/E00062538	http://dx.doi.org/10.5281/zenodo.1483615	https://zenodo.org/record/1483615/files/E00062538.jpg	https://zenodo.org/record/1483615/files/E00062538.json	119
120	E00652940	121	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0121_E00652940.jpg	http://data.rbge.org.uk/herb/E00652940	http://dx.doi.org/10.5281/zenodo.1484158	https://zenodo.org/record/1484158/files/E00652940.jpg	https://zenodo.org/record/1484158/files/E00652940.json	120
121	E00659505	122	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0122_E00659505.jpg	http://data.rbge.org.uk/herb/E00659505	http://dx.doi.org/10.5281/zenodo.1484168	https://zenodo.org/record/1484168/files/E00659505.jpg	https://zenodo.org/record/1484168/files/E00659505.json	121
122	L.1188986	123	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0123_L.1188986.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.1188986	http://dx.doi.org/10.5281/zenodo.1486818	https://zenodo.org/record/1486818/files/L.1188986.jpg	https://zenodo.org/record/1486818/files/L.1188986.json	122
123	E00317162	124	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0124_E00317162.jpg	http://data.rbge.org.uk/herb/E00317162	http://dx.doi.org/10.5281/zenodo.1483938	https://zenodo.org/record/1483938/files/E00317162.jpg	https://zenodo.org/record/1483938/files/E00317162.json	123
124	P02140487	125	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0125_P02140487.jpg	http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140487	http://dx.doi.org/10.5281/zenodo.1487260	https://zenodo.org/record/1487260/files/P02140487.jpg	https://zenodo.org/record/1487260/files/P02140487.json	124
125	L.3727830	126	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0126_L.3727830.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.3727830	http://dx.doi.org/10.5281/zenodo.1487062	https://zenodo.org/record/1487062/files/L.3727830.jpg	https://zenodo.org/record/1487062/files/L.3727830.json	125
126	K001071525	127	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0127_K001071525.jpg	http://specimens.kew.org/herbarium/K001071525	http://dx.doi.org/10.5281/zenodo.1486620	https://zenodo.org/record/1486620/files/K001071525.jpg	https://zenodo.org/record/1486620/files/K001071525.json	126
127	K001203456	128	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0128_K001203456.jpg	http://specimens.kew.org/herbarium/K001203456	http://dx.doi.org/10.5281/zenodo.1486695	https://zenodo.org/record/1486695/files/K001203456.jpg	https://zenodo.org/record/1486695/files/K001203456.json	127
128	L.1499291	129	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0129_L.1499291.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.1499291	http://dx.doi.org/10.5281/zenodo.1486838	https://zenodo.org/record/1486838/files/L.1499291.jpg	https://zenodo.org/record/1486838/files/L.1499291.json	128
129	E00026850	130	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0130_E00026850.jpg	http://data.rbge.org.uk/herb/E00026850	http://dx.doi.org/10.5281/zenodo.1483591	https://zenodo.org/record/1483591/files/E00026850.jpg	https://zenodo.org/record/1483591/files/E00026850.json	129
130	BM000799936	131	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0131_BM000799936.jpg	f4c3e8b1-6492-4b91-a722-575a6814f4fb	http://dx.doi.org/10.5281/zenodo.1480338	https://zenodo.org/record/1480338/files/BM000799936.jpg	https://zenodo.org/record/1480338/files/BM000799936.json	130
131	BM001099759	132	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0132_BM001099759.jpg	cef0f7d7-bfc1-45b9-834b-fe43cd3f15a9	http://dx.doi.org/10.5281/zenodo.1480647	https://zenodo.org/record/1480647/files/BM001099759.jpg	https://zenodo.org/record/1480647/files/BM001099759.json	131
132	L_0044156	133	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/L_0044156.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200044156	http://dx.doi.org/10.5281/zenodo.1486774	https://zenodo.org/record/1486774/files/L  0044156.jpg	https://zenodo.org/record/1486774/files/L  0044156.json	132
133	E00718160	134	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0134_E00718160.jpg	http://data.rbge.org.uk/herb/E00718160	http://dx.doi.org/10.5281/zenodo.1484239	https://zenodo.org/record/1484239/files/E00718160.jpg	https://zenodo.org/record/1484239/files/E00718160.json	133
134	K000290665	135	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0135_K000290665.jpg	http://specimens.kew.org/herbarium/K000290665	http://dx.doi.org/10.5281/zenodo.1485814	https://zenodo.org/record/1485814/files/K000290665.jpg	https://zenodo.org/record/1485814/files/K000290665.json	134
135	K000470252	136	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0136_K000470252.jpg	http://specimens.kew.org/herbarium/K000470252	http://dx.doi.org/10.5281/zenodo.1485858	https://zenodo.org/record/1485858/files/K000470252.jpg	https://zenodo.org/record/1485858/files/K000470252.json	135
136	K001145702	137	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0137_K001145702.jpg	http://specimens.kew.org/herbarium/K001145702	http://dx.doi.org/10.5281/zenodo.1486664	https://zenodo.org/record/1486664/files/K001145702.jpg	https://zenodo.org/record/1486664/files/K001145702.json	136
137	K000099015	138	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0138_K000099015.jpg	http://specimens.kew.org/herbarium/K000099015	http://dx.doi.org/10.5281/zenodo.1485767	https://zenodo.org/record/1485767/files/K000099015.jpg	https://zenodo.org/record/1485767/files/K000099015.json	137
138	L.2592773	139	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0139_L.2592773.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.2592773	http://dx.doi.org/10.5281/zenodo.1486936	https://zenodo.org/record/1486936/files/L.2592773.jpg	https://zenodo.org/record/1486936/files/L.2592773.json	138
139	BR0000013228224	140	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0140_BR0000013228224.jpg	http://www.botanicalcollections.be/specimen/BR0000013228224	http://dx.doi.org/10.5281/zenodo.1483244	https://zenodo.org/record/1483244/files/BR0000013228224.jpg	https://zenodo.org/record/1483244/files/BR0000013228224.json	139
140	L.2259981	141	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0141_L.2259981.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.2259981	http://dx.doi.org/10.5281/zenodo.1486902	https://zenodo.org/record/1486902/files/L.2259981.jpg	https://zenodo.org/record/1486902/files/L.2259981.json	140
141	BM001066071	142	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0142_BM001066071.jpg	99581b29-ee92-459b-b7d4-0a697ca3dceb	http://dx.doi.org/10.5281/zenodo.1480628	https://zenodo.org/record/1480628/files/BM001066071.jpg	https://zenodo.org/record/1480628/files/BM001066071.json	141
142	L.2153797	143	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0143_L.2153797.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.2153797	http://dx.doi.org/10.5281/zenodo.1486890	https://zenodo.org/record/1486890/files/L.2153797.jpg	https://zenodo.org/record/1486890/files/L.2153797.json	142
143	BM001037513	144	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0144_BM001037513.jpg	dee7964f-46cb-495f-b132-c1be0dbaf2b0	http://dx.doi.org/10.5281/zenodo.1480579	https://zenodo.org/record/1480579/files/BM001037513.jpg	https://zenodo.org/record/1480579/files/BM001037513.json	143
144	BM001209655	145	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0145_BM001209655.jpg	7dab523f-d6b2-4a8f-958c-fc801c3dedb3	http://dx.doi.org/10.5281/zenodo.1480784	https://zenodo.org/record/1480784/files/BM001209655.jpg	https://zenodo.org/record/1480784/files/BM001209655.json	144
145	K001075217	146	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0146_K001075217.jpg	http://specimens.kew.org/herbarium/K001075217	http://dx.doi.org/10.5281/zenodo.1486624	https://zenodo.org/record/1486624/files/K001075217.jpg	https://zenodo.org/record/1486624/files/K001075217.json	145
146	WAG0204647	147	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0147_WAG0204647.jpg	http://data.biodiversitydata.nl/naturalis/specimen/WAG0204647	http://dx.doi.org/10.5281/zenodo.1491170	https://zenodo.org/record/1491170/files/WAG0204647.jpg	https://zenodo.org/record/1491170/files/WAG0204647.json	146
147	E00424650	148	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0148_E00424650.jpg	http://data.rbge.org.uk/herb/E00424650	http://dx.doi.org/10.5281/zenodo.1484060	https://zenodo.org/record/1484060/files/E00424650.jpg	https://zenodo.org/record/1484060/files/E00424650.json	147
148	BR0000027579701V	149	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0149_BR0000027579701V.jpg	http://www.botanicalcollections.be/specimen/BR0000027579701V	http://dx.doi.org/10.5281/zenodo.1483539	https://zenodo.org/record/1483539/files/BR0000027579701V.jpg	https://zenodo.org/record/1483539/files/BR0000027579701V.json	148
149	K000830619	150	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0150_K000830619.jpg	http://specimens.kew.org/herbarium/K000830619	http://dx.doi.org/10.5281/zenodo.1486016	https://zenodo.org/record/1486016/files/K000830619.jpg	https://zenodo.org/record/1486016/files/K000830619.json	149
150	K000858636	151	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0151_K000858636.jpg	http://specimens.kew.org/herbarium/K000858636	http://dx.doi.org/10.5281/zenodo.1486414	https://zenodo.org/record/1486414/files/K000858636.jpg	https://zenodo.org/record/1486414/files/K000858636.json	150
151	E00718331	152	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0152_E00718331.jpg	http://data.rbge.org.uk/herb/E00718331	http://dx.doi.org/10.5281/zenodo.1484241	https://zenodo.org/record/1484241/files/E00718331.jpg	https://zenodo.org/record/1484241/files/E00718331.json	151
152	K000996455	153	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0153_K000996455.jpg	http://specimens.kew.org/herbarium/K000996455	http://dx.doi.org/10.5281/zenodo.1486570	https://zenodo.org/record/1486570/files/K000996455.jpg	https://zenodo.org/record/1486570/files/K000996455.json	152
153	E00177150	154	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0154_E00177150.jpg	http://data.rbge.org.uk/herb/E00177150	http://dx.doi.org/10.5281/zenodo.1483796	https://zenodo.org/record/1483796/files/E00177150.jpg	https://zenodo.org/record/1483796/files/E00177150.json	153
154	E00214999	155	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0155_E00214999.jpg	http://data.rbge.org.uk/herb/E00214999	http://dx.doi.org/10.5281/zenodo.1483860	https://zenodo.org/record/1483860/files/E00214999.jpg	https://zenodo.org/record/1483860/files/E00214999.json	154
155	L.2509958	156	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0156_L.2509958.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.2509958	http://dx.doi.org/10.5281/zenodo.1486928	https://zenodo.org/record/1486928/files/L.2509958.jpg	https://zenodo.org/record/1486928/files/L.2509958.json	155
156	K000199360	157	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0157_K000199360.jpg	http://specimens.kew.org/herbarium/K000199360	http://dx.doi.org/10.5281/zenodo.1485773	https://zenodo.org/record/1485773/files/K000199360.jpg	https://zenodo.org/record/1485773/files/K000199360.json	156
157	K000914264	158	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0158_K000914264.jpg	http://specimens.kew.org/herbarium/K000914264	http://dx.doi.org/10.5281/zenodo.1486460	https://zenodo.org/record/1486460/files/K000914264.jpg	https://zenodo.org/record/1486460/files/K000914264.json	157
158	E00438256	159	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0159_E00438256.jpg	http://data.rbge.org.uk/herb/E00438256	http://dx.doi.org/10.5281/zenodo.1484082	https://zenodo.org/record/1484082/files/E00438256.jpg	https://zenodo.org/record/1484082/files/E00438256.json	158
159	K000914449	160	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0160_K000914449.jpg	http://specimens.kew.org/herbarium/K000914449	http://dx.doi.org/10.5281/zenodo.1486478	https://zenodo.org/record/1486478/files/K000914449.jpg	https://zenodo.org/record/1486478/files/K000914449.json	159
160	L_0491067	161	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/L_0491067.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200491067	http://dx.doi.org/10.5281/zenodo.1486808	https://zenodo.org/record/1486808/files/L  0491067.jpg	https://zenodo.org/record/1486808/files/L  0491067.json	160
161	L.1620333	162	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0162_L.1620333.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.1620333	http://dx.doi.org/10.5281/zenodo.1486850	https://zenodo.org/record/1486850/files/L.1620333.jpg	https://zenodo.org/record/1486850/files/L.1620333.json	161
162	L.1616068	163	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0163_L.1616068.jpg	http://data.biodiversitydata.nl/naturalis/specimen/L.1616068	http://dx.doi.org/10.5281/zenodo.1486848	https://zenodo.org/record/1486848/files/L.1616068.jpg	https://zenodo.org/record/1486848/files/L.1616068.json	162
163	BM000625363	164	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0164_BM000625363.jpg	1575fb0f-8fba-4b11-b6fd-a8e3cefadb81	http://dx.doi.org/10.5281/zenodo.1480310	https://zenodo.org/record/1480310/files/BM000625363.jpg	https://zenodo.org/record/1480310/files/BM000625363.json	163
164	BM000644348	165	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0165_BM000644348.jpg	28c6c0e9-871b-411f-9c54-18925ff60c9a	http://dx.doi.org/10.5281/zenodo.1480316	https://zenodo.org/record/1480316/files/BM000644348.jpg	https://zenodo.org/record/1480316/files/BM000644348.json	164
